id,source,title,language,date,audio_duration,video_duration,speaker,series_name,series_part,series_order,scripture_osis,scripture_book,kind,is_conference,soundcloud_id,youtube_id,topics
yt-XXGAfEVaQ6k,youtube,Aucun rival n'est à la hauteur de l'Éternel [PEUPLE DE DIEU 13/15],fr,,,3828,David Pelosi,,,,,,sermon,False,,XXGAfEVaQ6k,
yt-x3Q6QMNyEj0,youtube,Le Salut est de Dieu par Dieu et pou Dieu [Pâques 2017],fr,,,3253,David Pelosi,,,,,,sermon,False,,x3Q6QMNyEj0,
yt-_E8Q6GcAvtw,youtube,Paul Washer - Le Dieu de la Parole - Q&R 13/11/2016,fr,,,2807,David Pelosi,,,,,,sermon,False,,_E8Q6GcAvtw,
yt-d7fLsUeRJsQ,youtube,Le Genre de Prière que Dieu Répond [ AU DELA de la VUE 1/9 ],fr,,,3691,David Pelosi,,,,,,sermon,False,,d7fLsUeRJsQ,
yt-Jl_xGmhSw2Q,youtube,Connaître les Écritures et la Puissance de Dieu [Chasse au Roi : 3/8],fr,,,3675,David Pelosi,,,,,,sermon,False,,Jl_xGmhSw2Q,
yt-srNVCECQC8c,youtube,Comment Semer un Coeur Enseignable [Des Yeux pour Voir - 03],fr,,,2971,David Pelosi,,,,,,sermon,False,,srNVCECQC8c,
yt-4Q_jOMO_YkY,youtube,Matinée Pastorale avec Paul Washer : l'Église du Christ à la Manière du Christ,fr,,,3079,David Pelosi,,,,,,sermon,False,,4Q_jOMO_YkY,
yt-c4kkYeEFvS0,youtube,Un Coeur Selon Dieu [ AU DELA de la VUE 5/9 ],fr,,,3710,David Pelosi,,,,,,sermon,False,,c4kkYeEFvS0,
yt-BSUk6hEzjlc,youtube,Le Piège sur la Sexualité et la Principale Activité du Christ [Inséparables 1/5],fr,,,3429,David Pelosi,,,,,,sermon,False,,BSUk6hEzjlc,
yt-nwYiAUfLA9I,youtube,Participer aux Victoires de Dieu - Partie 2 [AU DELA de la VUE 7/9],fr,,,3748,David Pelosi,,,,,,sermon,False,,nwYiAUfLA9I,
yt-KB5SXgKGvuw,youtube,"Jésus, Roi du Temple : l'essence de la vraie religion [ Roi Jésus - 04/06 ]",fr,,,3568,David Pelosi,,,,,,sermon,False,,KB5SXgKGvuw,
yt-CIOgYkQwjKs,youtube,Le Rôle Central de la Résurrection,fr,,,2993,David Pelosi,,,,,,sermon,False,,CIOgYkQwjKs,
yt-IZdVCiBe4XU,youtube,L'Appel d'un Homme de Dieu [ AU DELA de la VUE 2/9 ],fr,,,4195,David Pelosi,,,,,,sermon,False,,IZdVCiBe4XU,
yt-jnIFvHzwcFA,youtube,Le Dieu et le Peuple de la Réconciliation,fr,,,3680,David Pelosi,,,,,,sermon,False,,jnIFvHzwcFA,
yt-_3yEddZCV78,youtube,Le minimum attendu d'un enfant de Dieu,fr,,,2845,David Pelosi,,,,,,sermon,False,,_3yEddZCV78,
yt-QwKi-XnAXOU,youtube,L'Extension de l'Unité Chrétienne,fr,,,2573,David Pelosi,,,,,,sermon,False,,QwKi-XnAXOU,
yt-8y4wRQqJwlc,youtube,Dieu a le Dernier Mot à Propos du Mariage [Inséparables 3/5],fr,,,3269,David Pelosi,,,,,,sermon,False,,8y4wRQqJwlc,
yt-CmwPJVPj6H0,youtube,Dieu rend capable celui qu'Il appelle [PEUPLE DE DIEU 04/15],fr,,,3597,David Pelosi,,,,,,sermon,False,,CmwPJVPj6H0,
yt-D7MuZoWxdaw,youtube,Croire Dieu sur Parole [PEUPLE DE DIEU 06/15],fr,,,3759,David Pelosi,,,,,,sermon,False,,D7MuZoWxdaw,
yt-r2phMiy2ymg,youtube,,fr,,,4236,David Pelosi,Épître aux Galates,,69,Gal.6.16-Gal.6.18,Gal,sermon,False,,r2phMiy2ymg,
yt-tI4dba2n9JA,youtube,l'Esclavage de la Religion et le Vrai Problème de l'Homme [Religion Vaine 02],fr,,,3182,David Pelosi,,,,,,sermon,False,,tI4dba2n9JA,
yt-2I1d-K_d-kM,youtube,Les Écritures Accomplies à la Croix [cROIx 04/13],fr,,,3708,David Pelosi,,,,,,sermon,False,,2I1d-K_d-kM,
yt-uNwWgjbrlJE,youtube,Paul Washer - Le Dieu de la Parole,fr,,,3878,David Pelosi,,,,,,sermon,False,,uNwWgjbrlJE,
yt-zmN8-ErWh6s,youtube,La prière qui triomphe sur l'Épreuve - Gethsémani [Divin Orchestre 08/13],fr,,,3594,David Pelosi,,,,,,sermon,False,,zmN8-ErWh6s,
yt-0aNrtKizDTQ,youtube,L'Histoire humaine séparée de Dieu | Pr | CBN8 Paris 2024 | Intervention 02/10,fr,,,3299,Vincent Lemieux,,,,,,sermon,True,,0aNrtKizDTQ,
yt-DNWcJ4nJdLg,youtube,Royaumes Contrastés [FAUX DIEU 6/7],fr,,,3532,David Pelosi,,,,,,sermon,False,,DNWcJ4nJdLg,
yt-TDvPFzqCvy4,youtube,Jésus notre Justice [Divin Orchestre 11/13],fr,,,3815,David Pelosi,,,,,,sermon,False,,TDvPFzqCvy4,
yt-rqJ_E6GUMOk,youtube,Le responsable ultime de la mort du Christ [Divin Orchestre 01/13],fr,,,3866,David Pelosi,,,,,,sermon,False,,rqJ_E6GUMOk,
yt-kHnECRMIPp4,youtube,4. L'Évangile du Christ est la Justification par la foi | Conrad Mbewe,fr,,,3526,David Pelosi,,,,,,sermon,False,,kHnECRMIPp4,
yt-MSJ73JEu1uI,youtube,La pauvre la plus riche : l'offrande qui plaît Dieu le plus,fr,,,3964,David Pelosi,,,,,,sermon,False,,MSJ73JEu1uI,
yt-EogCnlGv9hE,youtube,"1. The Evangelization of Christ versus the Materialistic ""Gospel"" | Conrad Mbewe",en,,,3661,,,,,,,sermon,False,,EogCnlGv9hE,
yt-TB7R8erBUxY,youtube,Roi Suprême : l'Autorité du ciel et l'autorité des hommes [ Roi Jésus - 06/06 ],fr,,,3331,David Pelosi,,,,,,sermon,False,,TB7R8erBUxY,
yt-E5pdykB5IYE,youtube,Distincts du Monde - les dix plaies [PEUPLE DE DIEU 14/15],fr,,,3660,David Pelosi,,,,,,sermon,False,,E5pdykB5IYE,
yt-uNjlK4WPl9I,youtube,Proclamer sous Persecution [La Fin des Temps 05],fr,,,3577,David Pelosi,,,,,,sermon,False,,uNjlK4WPl9I,
yt-YddrI9bp5RI,youtube,La Puissance de La Bible,fr,,,2925,David Pelosi,,,,,,sermon,False,,YddrI9bp5RI,
yt-f18mpb72-2o,youtube,Un Roi Selon le Coeur des Hommes [AU DELA de la VUE 3/9],fr,,,3512,David Pelosi,,,,,,sermon,False,,f18mpb72-2o,
yt-a1XACmRYItE,youtube,La Bible Dernière partie,fr,,,2931,David Pelosi,,,,,,sermon,False,,a1XACmRYItE,
yt-cg223UD4Zcg,youtube,La question ultime: Qui est Jésus? [Des Yeux pour Voir - 05],fr,,,2584,David Pelosi,,,,,,qa,False,,cg223UD4Zcg,
yt-QXL18EHQY3U,youtube,"Roi Unique : Légitime, Messianique et Divin [ Roi Jésus - 01/06 ]",fr,,,3275,David Pelosi,,,,,,sermon,False,,QXL18EHQY3U,
yt-SwHXHImXV_s,youtube,Grande Tribulation : L'Abominable de la Désolation [La Fin des Temps 07],fr,,,3477,David Pelosi,,,,,,sermon,False,,SwHXHImXV_s,
yt-Nde01t7rROg,youtube,[Incendie de Notre-Dame] Le Témoignage du Saint Esprit sur Christ le Prophète [cROIx 06/13],fr,,,3587,David Pelosi,,,,,,sermon,False,,Nde01t7rROg,
yt-T1pjDjZZdC0,youtube,La Maturité d'être comme un Enfant,fr,,,3317,David Pelosi,,,,,,sermon,False,,T1pjDjZZdC0,
yt-mG7CiQy37Co,youtube,Hypocrisie : L'outrage de l'entière amabilité du Christ,fr,,,3624,David Pelosi,Hypocrisie,,2,,,sermon,False,,mG7CiQy37Co,
yt-my59-loK7ig,youtube,Joie Indescriptible - Mike Philips,fr,,,3123,David Pelosi,,,,,,sermon,False,,my59-loK7ig,
yt-CXEO2a03yDg,youtube,La Prière 4ème Partie,fr,,,3691,David Pelosi,,,,,,sermon,False,,CXEO2a03yDg,
yt-x8iExXm8U3M,youtube,Pierres Vivantes Reliés entre elles en Christ | Mike Phillips,fr,,,3567,David Pelosi,,,,,,sermon,False,,x8iExXm8U3M,
yt-6bCucA_dMhw,youtube,5. Atelier : L'Évangélisation et l'Église Locale | Conrad MBewe,fr,,,3015,David Pelosi,,,,,,sermon,False,,6bCucA_dMhw,
yt-Ej-cfuDIx3c,youtube,La Nature Trompeuse de l'Argent [FAUX DIEUX 3/7],fr,,,3196,David Pelosi,,,,,,sermon,False,,Ej-cfuDIx3c,
yt-daR_99v6uF4,youtube,Mettre en Pratique,fr,,,3305,David Pelosi,Épître aux Philippiens,,2,Phil,Phil,sermon,False,,daR_99v6uF4,
yt-7rIrBOOEFjM,youtube,Emmanuel : DIEU avec nous [Culte de Noël 2016],fr,,,2500,David Pelosi,,,,,,sermon,False,,7rIrBOOEFjM,
yt-RFh9rCv65N8,youtube,Aimer le Prochain comme Soi-même [Chasse au Roi : 5/8],fr,,,3872,David Pelosi,,,,,,sermon,False,,RFh9rCv65N8,
yt-68zvb_kYKTI,youtube,Délivrés des Crises d'Iden,fr,,,3587,David Pelosi,Étude — Titus,,1,Titus,Titus,sermon,False,,68zvb_kYKTI,
yt-mlWmtvDy2KQ,youtube,La Dignité du Deuxième Commandement,fr,,,3752,David Pelosi,,,,Exod.20.4-Exod.20.6,Exod,sermon,False,,mlWmtvDy2KQ,
yt-72NywDEh2CQ,youtube,La Souffrance 1/4,fr,,,2481,David Pelosi,,,,,,sermon,False,,72NywDEh2CQ,
yt-_HP8mnDzycM,youtube,La Source Ultime de la Guerre des Sexes [Inseparables 2/5],fr,,,3640,David Pelosi,,,,,,sermon,False,,_HP8mnDzycM,
yt-REJMdL-djLc,youtube,Roi de l'Univers : Prier sans Douter [ Roi Jésus - 05/06 ],fr,,,3574,David Pelosi,,,,,,sermon,False,,REJMdL-djLc,
yt-YXTZzdQle7A,youtube,Le Dieu qui Pourvoie : Pâques 2018,fr,,,3117,David Pelosi,,,,,,sermon,False,,YXTZzdQle7A,
yt-dF-lLmi0ySU,youtube,Le Mariage 2/4,fr,,,3041,David Pelosi,,,,,,sermon,False,,dF-lLmi0ySU,
yt-yE79-m4TpNs,youtube,Ta Parole est Christ | Dr. Conrad Mbewe | CBN7 Paris 2023 | Intervention 9/10,en,,,2975,,,,,,,sermon,True,,yE79-m4TpNs,
yt-jTY0krE61CA,youtube,6. Questions et Réponses | Conrad Mbewe,fr,,,4598,David Pelosi,,,,,,qa,False,,jTY0krE61CA,
yt-PvfCV8NDNJI,youtube,Délivrés de l'Anxiété [Bonne Nouvelle 02],fr,,,2801,David Pelosi,,,,,,sermon,False,,PvfCV8NDNJI,
yt-RDKr9Oa0RTI,youtube,Une Famille à l'Image du Dieu Famille [ Famille de Foi | ],fr,,,2628,David Pelosi,,,,,,sermon,False,,RDKr9Oa0RTI,
yt-XNzatmgC97A,youtube,Vivre déjà par la Perspective de la Fin [La Fin des Temps 01],fr,,,3600,David Pelosi,,,,,,sermon,False,,XNzatmgC97A,
yt-r5DkaLyQbwQ,youtube,Sainte Cène : Bienheureuse Assurance [Divin Orchestre 05/13],fr,,,3599,David Pelosi,,,,,,sermon,False,,r5DkaLyQbwQ,
yt-5CvdsXDA_do,youtube,La motivation ultime pour venir à l'église [Gloire de Dieu Joie des Hommes],fr,,,2559,David Pelosi,,,,,,sermon,False,,5CvdsXDA_do,
yt-o8cqK_zW45I,youtube,Le But du Temple - Les Moyens par leurs Finalité [La Fin de Temps 02],fr,,,3540,David Pelosi,,,,,,sermon,False,,o8cqK_zW45I,
yt-4ikzW7Fp31g,youtube,"Roi d'Amour : Pacificateur, Courageux et Accessible [ Roi Jésus - 02/06 ]",fr,,,3287,David Pelosi,,,,,,sermon,False,,4ikzW7Fp31g,
yt-wLjJVJgwBTg,youtube,La parabole du Semeur,fr,,,3120,David Pelosi,,,,,,sermon,False,,wLjJVJgwBTg,
yt-ECX6_m1-SrI,youtube,Racines 06 - La Justification par la Foi - Gn.14-17,fr,,,3575,David Pelosi,,,,,,sermon,False,,ECX6_m1-SrI,
yt-iTmgxHwCzHw,youtube,À la recherche du Bonheur 5/6,fr,,,2483,David Pelosi,,,,,,sermon,False,,iTmgxHwCzHw,
yt-JOgOLb3Ij2U,youtube,L'Église à l'épreuve du temps | Dr,en,,,3733,Joël Beeke,Étude — Joel,,2,Joel,Joel,sermon,True,,JOgOLb3Ij2U,
yt-Yu4pvLk15ng,youtube,L'Arrestation du Tout Puissant [Divin Orchestre 09/13],fr,,,3437,David Pelosi,,,,,,sermon,False,,Yu4pvLk15ng,
yt-ssxWvhBekqI,youtube,La Bible 2ème partie,fr,,,2188,David Pelosi,,,,,,sermon,False,,ssxWvhBekqI,
yt-aghfRJM5R0Y,youtube,Les Écritures Accomplies à la Croix [cROIx 05/13],fr,,,3604,David Pelosi,,,,,,sermon,False,,aghfRJM5R0Y,
yt-Nc1dF2WFhkY,youtube,Le Mariage - 4/4,fr,,,3309,David Pelosi,,,,,,sermon,False,,Nc1dF2WFhkY,
yt-6oJFqpJwjkk,youtube,Qui détermine la vérité sur Jésus ? [cROIx 01/13],fr,,,3859,David Pelosi,,,,,,sermon,False,,6oJFqpJwjkk,
yt-FN9rd9Etf34,youtube,Nécessaire et Certaine,fr,,,3139,David Pelosi,,,,,,sermon,False,,FN9rd9Etf34,
yt-ZW-ybbxiKEQ,youtube,Pour de Vrai - Le Caractère du Chrétien - PORTUGUÊS/FRANÇAIS,fr,,,3338,David Pelosi,,,,,,sermon,False,,ZW-ybbxiKEQ,
yt-ZIxl6R9loCI,youtube,La parabole du Semeur - introduction,fr,,,2505,David Pelosi,,,,,,sermon,False,,ZIxl6R9loCI,
yt-tn6XG-4ziNw,youtube,"Jésus, le célèbre inconnu - 6ème partie",fr,,,3231,David Pelosi,,,,,,sermon,False,,tn6XG-4ziNw,
yt-gp1cpFhFgL0,youtube,Racines 03 - Paradis Perdu - Gn.3,fr,,,3126,David Pelosi,,,,,,sermon,False,,gp1cpFhFgL0,
yt-SjcYd1pTROI,youtube,1. Le Besoin de L'Expiation | Paul Washer Paris 2019,fr,,,4264,,,,,,,sermon,True,,SjcYd1pTROI,
yt-0MXuzOTEJ24,youtube,La force des tenèbres,fr,,,2635,David Pelosi,,,,,,sermon,False,,0MXuzOTEJ24,
yt-8neSoqYlKYo,youtube,Investissement - 1ère partie,fr,,,3004,David Pelosi,,,,,,sermon,False,,8neSoqYlKYo,
yt-BTWEpWQ1BYY,youtube,Se Situant dans la Fin des Temps [La Fin de Temps 03],fr,,,3714,David Pelosi,,,,,,sermon,False,,BTWEpWQ1BYY,
yt-0TwfZjZW4r4,youtube,Le Chemin qui Mène à la Chute [Divin Orchestre 12/13],fr,,,3582,David Pelosi,,,,,,sermon,False,,0TwfZjZW4r4,
yt-7HqK2A4AzTY,youtube,"Roi, Rebelles, Rançon, Réponse - Vinícius Musselman",fr,,,3329,David Pelosi,,,,,,sermon,False,,7HqK2A4AzTY,
yt-bhQ7aQVmqa4,youtube,L'Assurance du Salut [ REF500 5/5 ],fr,,,2845,David Pelosi,,,,,,sermon,False,,bhQ7aQVmqa4,
yt-dNx8M18M7BA,youtube,Jamais trop tard pour Jésus - 1/2,fr,,,3385,David Pelosi,,,,,,sermon,False,,dNx8M18M7BA,
yt-SMzHFntsVd8,youtube,Seulement les Écritures [ REF500 1/5 ],fr,,,2577,David Pelosi,,,,,,sermon,False,,SMzHFntsVd8,
yt-gB2APwqvFuQ,youtube,La Richesse des Renoncements [FAUX DIEUX 4/7],fr,,,3838,David Pelosi,,,,,,sermon,False,,gB2APwqvFuQ,
yt-mgB9nLSU_5k,youtube,The parameters of Divine Justice,en,,,3068,,,,,,,sermon,False,,mgB9nLSU_5k,
yt-iyQZAdyFG5M,youtube,l'Obéissance Vaut Mieux que les Sacrifices [AU DELA de la VUE 4/9],fr,,,3832,David Pelosi,,,,,,sermon,False,,iyQZAdyFG5M,
yt-c9BdsF2a0EI,youtube,Surmontant L'Incrédulité,fr,,,3303,David Pelosi,,,,,,sermon,False,,c9BdsF2a0EI,
yt-LDNCqPmm0Vw,youtube,INVESTISSEMENT - 3ème partie,fr,,,2845,David Pelosi,,,,,,sermon,False,,LDNCqPmm0Vw,
yt-9DfMOOsC12o,youtube,N’osez pas fermer la porte à la face d’un tel amour - [deCOURAGEment 02],fr,,,2844,David Pelosi,,,,,,sermon,False,,9DfMOOsC12o,
yt-ZzXqezaJ6SY,youtube,"Souffrance Extreme, Consciente et Volontaire [FAUX DIEUX 5/7]",fr,,,3447,David Pelosi,,,,,,sermon,False,,ZzXqezaJ6SY,
yt-cvC3NP6TBaM,youtube,Investissement Dernière pertie,fr,,,3161,David Pelosi,,,,,,sermon,False,,cvC3NP6TBaM,
yt-9juIRKhETNA,youtube,Seulement le Christ [ REF500 3/5 ],fr,,,2846,David Pelosi,,,,,,sermon,False,,9juIRKhETNA,
yt-JCn787d_Jp0,youtube,Délivrés de L'Inutilité [ Bonne Nouvelle - 04],fr,,,3254,David Pelosi,,,,,,sermon,False,,JCn787d_Jp0,
yt-2rde0LAH8Xg,youtube,Une famille d'adorateurs [ Famille de Foi | Gustavo Faleiro ],fr,,,2773,David Pelosi,,,,,,sermon,False,,2rde0LAH8Xg,
yt-_6fF0wkDNMk,youtube,Adoration Extravagante [Divin Orchestre 02/13],fr,,,3589,David Pelosi,,,,,,sermon,False,,_6fF0wkDNMk,
yt-XGFaN8nR97A,youtube,"Jésus, le célèbre inconnu - 5",fr,,,2672,David Pelosi,,,,,,sermon,False,,XGFaN8nR97A,
yt-PivTSA8sa1U,youtube,"Jésus, le célèbre inconnu - 3",fr,,,2717,David Pelosi,,,,,,sermon,False,,PivTSA8sa1U,
yt-9PMup8zpNrI,youtube,"Jésus, le célèbre inconnu - 2",fr,,,2736,David Pelosi,,,,,,sermon,False,,9PMup8zpNrI,
yt-IvOAnueJ2eg,youtube,L'Avantageuse Vision Spirituelle d'un Aveugle [ FAUX DIEUX 7/7 ],fr,,,3797,David Pelosi,,,,,,sermon,False,,IvOAnueJ2eg,
yt-UsOSkTNE1Ec,youtube,Le But Ultime du Mariage [Inséparables 5/5],fr,,,3546,David Pelosi,,,,,,sermon,False,,UsOSkTNE1Ec,
yt-Wozkv9FkcsI,youtube,Le Mariage 3/4,fr,,,3260,David Pelosi,,,,,,sermon,False,,Wozkv9FkcsI,
yt-KkEqb_CnTYg,youtube,Ta Parole restaure | Pr. | CBN7 Paris 2023 | Intervention 6/10,fr,,,3012,David Vaughn,,,,,,sermon,True,,KkEqb_CnTYg,
yt-oEWkHDoF97w,youtube,Fidèle Malgré son Abandon [Divin Orchestre 10/13],fr,,,3600,David Pelosi,,,,,,sermon,False,,oEWkHDoF97w,
yt-uoOC4Tel1i4,youtube,Actifs dans l'Attente [],fr,,,2835,Stephan Kongo,,,,,,sermon,False,,uoOC4Tel1i4,
yt-o5Yr65HdwO8,youtube,Encountered by God | Professor | CBN8 Paris 2024 | Presentation 06/10,en,,,3305,David Pelosi,,,,,,sermon,True,,o5Yr65HdwO8,
yt-6ViOEtaPrqs,youtube,"Jésus, le célèbre inconnu - 8",fr,,,3028,David Pelosi,,,,,,sermon,False,,6ViOEtaPrqs,
yt-azgsP9ZQ52I,youtube,Foi Triomphante [Divin Orchestre 06/13],fr,,,3600,David Pelosi,,,,,,sermon,False,,azgsP9ZQ52I,
yt-QNBVujCU8cI,youtube,Praying According to the Heart of God,en,,,3285,,Étude — Psaumes,,5,Ps.40.1-Ps.40.17,Ps,sermon,False,,QNBVujCU8cI,
yt-tADSTAQI98E,youtube,"Jésus, le célèbre inconnu - 7",fr,,,3525,David Pelosi,,,,,,sermon,False,,tADSTAQI98E,
yt-8UOGcf9pT8k,youtube,Grande Tribulation : Dévastation et Apostasie [La Fin des Temps 08 ],fr,,,3472,David Pelosi,,,,,,sermon,False,,8UOGcf9pT8k,
yt-501xUr-Ox_k,youtube,Paul Washer - La Parole en Gouvernant la Vie et le Culte,fr,,,4497,David Pelosi,,,,,,sermon,False,,501xUr-Ox_k,
yt-_uvce140PrA,youtube,"Le Commencement des Douleurs : Faux-Christs, Guerres et Catastrophes [La Fin des Temps 04]",fr,,,3599,David Pelosi,,,,,,sermon,False,,_uvce140PrA,
yt-oUIXYKX-DtM,youtube,À LA RECHERCHE DU BONHEUR 1/6,fr,,,2147,David Pelosi,,,,,,sermon,False,,oUIXYKX-DtM,
yt-ys7f1zqwfWg,youtube,Praying According to God's Heart,en,,,3541,,Étude — Psaumes,,8,Ps.40.1-Ps.40.4,Ps,sermon,False,,ys7f1zqwfWg,
yt-a1fi79DrsI0,youtube,Questions et réponses | CBN6 Paris 2022,fr,,,2980,,,,,,,qa,True,,a1fi79DrsI0,
yt-LufiVWM2vrA,youtube,Ta Parole est complète | Dr Burk Parsons | CBN7 Paris 2023 | Intervention 5/10,en,,,3347,,,,,,,sermon,True,,LufiVWM2vrA,
yt-wp2hWwNl3Ko,youtube,La paix qui surpasse nos faiblesses | Pr. | CBN6 Paris 2022 | Intervention 4/9,fr,,,3005,Vincent Lemieux,,,,,,sermon,True,,wp2hWwNl3Ko,
yt-tZiJ6w6QcQg,youtube,Le héraut fidèle | Dr. Burk Parsons | CBN6 Paris 2022 | Matinée Pastorale 1/2,en,,,3926,,,,,,,sermon,True,,tZiJ6w6QcQg,
yt-oJPxSV80j-c,youtube,Le Chemin qui Mène à la Restauration [Divin Orchestre 13/13],fr,,,3184,David Pelosi,,,,,,sermon,False,,oJPxSV80j-c,
yt-OB3L3gNci_8,youtube,Ce qui est central dans l'Évangile,fr,,,3073,David Pelosi,,,,,,sermon,False,,OB3L3gNci_8,
yt-ayK_Ss43Y48,youtube,Charité à contre courant,fr,,,2773,David Pelosi,,,,,,sermon,False,,ayK_Ss43Y48,
yt-TY-Pq7GCcgI,youtube,La Souffrance - 3/4,fr,,,3135,David Pelosi,,,,,,sermon,False,,TY-Pq7GCcgI,
yt-yg0myrggKt0,youtube,The Danger of Bitterness,en,,,3900,Brian Borgman,Épître aux Hébreux,,29,Heb.12.14-Heb.12.17,Heb,sermon,False,,yg0myrggKt0,
yt-HPcMmRbmkxs,youtube,Ta Parole règne | Pr | CBN7 Paris 2023 | Intervention 8/10,fr,,,3705,David Pelosi,,,,,,sermon,True,,HPcMmRbmkxs,
yt-hp9-9DvU-Rc,youtube,"2. L'Évangélisation du Christ face à ""l'Évangile"" Centré sur les Miracles | Conrad Mbewe",fr,,,2946,David Pelosi,,,,,,sermon,False,,hp9-9DvU-Rc,
yt-vPuVEL-2vM8,youtube,La voix de l'église dans l'espace public | Paulo Junior | CBN6 Paris 2022 | Matinée Pastorale 2/2,fr,,,3547,,,,,,,sermon,True,,vPuVEL-2vM8,
yt-D07d-JTfTTM,youtube,3. L'Efficacité de l'Expiation | Paul Washer Paris 2019,fr,,,4233,,,,,,,sermon,True,,D07d-JTfTTM,
yt-KXNVz1UQb7g,youtube,Ta Parole corrige | Dr. Burk Parsons | CBN7 Paris 2023 | Intervention 6/10,en,,,3436,,,,,,,sermon,True,,KXNVz1UQb7g,
yt-fqvw9oVcgMI,youtube,Une Dignité Attestée par l'Humiliation Volontaire [cROIx 03/13],fr,,,3829,David Pelosi,,,,,,sermon,False,,fqvw9oVcgMI,
yt-KxHifRjUmcs,youtube,INVESTISSEMENT 2éme partie,fr,,,2765,David Pelosi,,,,,,sermon,False,,KxHifRjUmcs,
yt-crH89I9kdVc,youtube,Angoissé jusqu'à la mort - Gethsemane [Divin Orchestre 07/13],fr,,,3737,David Pelosi,,,,,,sermon,False,,crH89I9kdVc,
yt-gGILe3ADEKU,youtube,La Prière 1ère partie,fr,,,2216,David Pelosi,,,,,,sermon,False,,gGILe3ADEKU,
yt-Wm019Mm4YU4,youtube,Retour Certain et Éminent : Vigilance Totale [La Fin des Temps 11],fr,,,3596,David Pelosi,,,,,,sermon,False,,Wm019Mm4YU4,
yt-o2yxQ5LigDI,youtube,Quand l'Amour Parle sur l'Enfer,fr,,,2659,David Pelosi,,,,,,sermon,False,,o2yxQ5LigDI,
yt-TOsz9q9GMGw,youtube,La paix qui surpasse toute intelligence | Dr. Sinclair Ferguson | CBN6 Paris 2022 | Intervention 8/9,en,,,3570,,,,,,,sermon,True,,TOsz9q9GMGw,
yt-Y8kFHCoq2UA,youtube,La paix qui surpasse la solitude | Pr. | CBN6 Paris 2022 | Intervention 2/9,fr,,,3041,David Vaughn,,,,,,sermon,True,,Y8kFHCoq2UA,
yt-HX_Fqy31Xfc,youtube,Ta Parole est inspirée | Dr Conrad Mbewe | CBN7 Paris 2023 | Intervention 3/10,en,,,2764,,,,,,,sermon,True,,HX_Fqy31Xfc,
yt-ZHrEKbeAJB4,youtube,Roi de la Nature : le danger de ne pas fructifier [ Roi Jésus - 03/06 ],fr,,,3557,David Pelosi,,,,,,sermon,False,,ZHrEKbeAJB4,
yt-SgfKB24a2IQ,youtube,La plus grande expérience sur Terre,fr,,,2658,David Pelosi,,,,,,sermon,False,,SgfKB24a2IQ,
yt-kmvkATplMxo,youtube,EBN - La vraie famille de Jésus,fr,,,2772,David Pelosi,,,,,,sermon,False,,kmvkATplMxo,
yt-IeXbvNHONQg,youtube,Vivre la Cause pour Voir les Conséquences [ Gustavo Faleiro ],fr,,,2504,David Pelosi,,,,,,sermon,False,,IeXbvNHONQg,
yt-yGtnee0bIiw,youtube,La paix qui surpasse les tragedies | Pr. | CBN6 Paris 2022 | Intervention 3/9,fr,,,3303,Paulo Junior,,,,,,sermon,True,,yGtnee0bIiw,
yt-Fun9oScBZTo,youtube,"Jésus, le célèbre inconnu - 4",fr,,,2852,David Pelosi,,,,,,sermon,False,,Fun9oScBZTo,
yt-7VzxqwZlLmQ,youtube,La Souffrance 2/4,fr,,,3151,David Pelosi,,,,,,sermon,False,,7VzxqwZlLmQ,
yt-Qu1HEX8xLS4,youtube,Ta Parole est fiable | Pr. | CBN7 Paris 2023 | Intervention 2/10,fr,,,3397,Pascal Denault,,,,,,sermon,True,,Qu1HEX8xLS4,
yt-FZrU1IRV6kg,youtube,La Glorieuse Compassion du Christ [Des Yeux pour Voir 01],fr,,,2820,David Pelosi,,,,,,sermon,False,,FZrU1IRV6kg,
yt-Vder31Ld8A0,youtube,Une foi est rarement trouvée dans la religion [Religion Vaine 03],fr,,,2807,David Pelosi,,,,,,sermon,False,,Vder31Ld8A0,
yt-qBYoEAprWYI,youtube,Your Word is Clear | Prof. Pascal Denault | CBN7 Paris 2023 | Presentation 4/10,fr,,,3348,,,,,,,sermon,True,,qBYoEAprWYI,
yt-zC1kxRXWGHc,youtube,Characteristics of Hypocritical Religion [Vain Religion 01],en,,,3274,,,,,,,sermon,False,,zC1kxRXWGHc,
yt--MBc1XmwY3g,youtube,Nouvelle Nature [ ],fr,,,3195,Stephan Kongo,,,,,,sermon,False,,-MBc1XmwY3g,
yt-rB9ZYLjuTNI,youtube,Peace That Overcomes Anxiety | Prof. | CBN6 Paris 2022 | Presentation 1/9,fr,,,3598,David Pelosi,,,,,,sermon,True,,rB9ZYLjuTNI,
yt-TNzf-ZwuiNw,youtube,L'Amour du Père fait la Force du Fils,fr,,,2663,David Pelosi,,,,,,sermon,False,,TNzf-ZwuiNw,
yt-K93euFd3uvo,youtube,Dieu Accessible [Religion Vaine 04],fr,,,2679,David Pelosi,,,,,,sermon,False,,K93euFd3uvo,
yt-SXtl8HuHIP4,youtube,La Vie Debordante [ Mike Phillips ],fr,,,2690,David Pelosi,,,,,,sermon,False,,SXtl8HuHIP4,
yt-n98lbvSVyn0,youtube,Le Mariage 1/4,fr,,,2308,David Pelosi,,,,,,sermon,False,,n98lbvSVyn0,
